survey_date,survey_start,deviceid,end_survey,instance_name,audit,enumerator_id,upazilla_name,union_name,intro_text,informed_consent,respondent_age,gps_reading,_gps_reading_latitude,_gps_reading_longitude,_uuid,_index
09/09/2019,2019-09-09T12:13:45.131+06:00,3.52083E+14,2019-09-09T12:54:49.213+06:00,f10f24f7-f6bc-4720-ba11-0df56a661049,,28,teknaf,teknaf_pourasabha,,yes,30,20.856607555426233 92.29523288562032 -42.16718638981765 4.0,20.85660756,92.29523289,uuid_596,596
24/08/2019,2019-08-24T12:25:59.846+06:00,3.53883E+14,2019-08-24T13:12:17.427+06:00,8920a74c-8832-4dc3-be0a-bc14137bda23,,1051,teknaf,sabrang,,yes,55,20.833545061073067 92.29280367592123 -51.23899960759747 4.0,20.83354506,92.29280368,uuid_597,597
07/08/2019,2019-08-07T14:24:26.553+06:00,8.63956E+14,2019-08-07T15:11:27.593+06:00,f1b8d14a-fa87-42d3-8e3f-8b3aab868874,,151,teknaf,teknaf,,yes,26,20.91084 92.23885166666666 20.5 4.6,20.91084,92.23885167,uuid_598,598
20/08/2019,2019-08-20T10:55:38.109+06:00,8.63956E+14,2019-08-20T11:53:04.250+06:00,c624504c-eca9-49dd-a8b1-ffa245f29e86,,3015,ukhiya,palong_khali,,yes,49,21.222633333333338 92.134475 39.9 2.1,21.22263333,92.134475,uuid_599,599
01/09/2019,2019-09-01T12:16:36.512+06:00,8.63956E+14,2019-09-01T12:59:35.846+06:00,1bd8b1d0-b91e-41ee-b7a9-23d434d15577,,18,teknaf,sabrang,,yes,30,20.801105 92.31283499999999 -40.0 4.8,20.801105,92.312835,uuid_600,600
27/08/2019,2019-08-27T09:33:23.115+06:00,8.63956E+14,2019-08-27T10:18:14.850+06:00,13e7e0d2-6333-441e-8616-6648c8a9e856,,37,ukhiya,jalia_palong,,yes,40,21.249478333333332 92.05875833333333 27.3 3.0,21.24947833,92.05875833,uuid_601,601
20/08/2019,2019-08-20T11:20:36.567+06:00,8.65313E+14,2019-08-20T12:19:47.518+06:00,40554b87-5661-4baf-ac2a-a045b7991df9,,2038,ukhiya,raja_palong,,yes,40,21.249235 92.14115833333332 -16.5 4.8,21.249235,92.14115833,uuid_602,602
21/08/2019,2019-08-21T11:21:02.199+06:00,8.65313E+14,2019-08-21T11:58:07.939+06:00,fec5e6e7-9413-499a-96a1-d262261cb601,,75,ukhiya,raja_palong,,yes,33,21.25763833333333 92.12102000000002 30.9 4.7,21.25763833,92.12102,uuid_603,603
07/08/2019,2019-08-07T10:15:36.321+06:00,3.52083E+14,2019-08-07T11:30:59.616+06:00,6565e8a9-43f1-4072-b44c-dee9162b76db,,1019,teknaf,baharchara,,yes,38,20.965388739180213 92.2068048538748 -47.08274554344849 4.0,20.96538874,92.20680485,uuid_604,604
07/08/2019,2019-08-07T11:13:06.195+06:00,8.63956E+14,2019-08-07T12:03:53.800+06:00,ca9ac477-e66c-43e4-af28-3c9b24f4f7a6,,18,teknaf,baharchara,,yes,20,21.04448166666667 92.17215999999999 68.2 4.9,21.04448167,92.17216,uuid_605,605
26/08/2019,2019-08-26T12:29:54.381+06:00,8.63956E+14,2019-08-26T13:02:31.589+06:00,6d328eb4-fadd-44e2-bf9c-85719436f00b,,83,ukhiya,haldia_palong,,yes,65,21.281124999999996 92.11798833333333 -22.0 4.7,21.281125,92.11798833,uuid_606,606
24/08/2019,2019-08-24T10:55:49.244+06:00,8.63819E+14,2019-08-24T11:35:12.089+06:00,9f624a94-81f2-49c4-9deb-afb2ec978bbd,,3025,teknaf,sabrang,,yes,30,20.829541666666668 92.28249166666667 13.9 3.4,20.82954167,92.28249167,uuid_607,607
08/09/2019,2019-09-08T13:14:13.121+06:00,8.63956E+14,2019-09-08T14:01:35.128+06:00,77b93a34-72a4-4e5e-9010-a9f2008fb2f7,,31,teknaf,teknaf_pourasabha,,yes,30,20.864316666666664 92.30343999999998 43.4 5.0,20.86431667,92.30344,uuid_608,608
22/08/2019,2019-08-22T10:18:48.960+06:00,8.65313E+14,2019-08-22T11:16:45.370+06:00,e871723b-dc27-4d68-9384-0b68809e91d9,,2019,ukhiya,haldia_palong,,yes,39,21.28604833333333 92.09483666666665 6.5 4.4,21.28604833,92.09483667,uuid_609,609
09/09/2019,2019-09-09T10:51:54.971+06:00,8.65313E+14,2019-09-09T11:38:02.972+06:00,b6739965-afb8-44c9-b096-20d2f817608e,,75,teknaf,teknaf_pourasabha,,yes,36,20.860966666666666 92.29578166666667 22.5 4.3,20.86096667,92.29578167,uuid_610,610
22/08/2019,2019-08-22T13:12:32.642+06:00,8.63956E+14,2019-08-22T14:14:27.987+06:00,9054d7f9-80e6-4ad6-adfe-21f523501aac,,3052,ukhiya,ranta_palong,,yes,60,21.292578333333335 92.15478833333333 24.4 2.5,21.29257833,92.15478833,uuid_611,611
17/08/2019,2019-08-17T14:01:58.380+06:00,8.63956E+14,2019-08-17T14:43:45.939+06:00,4261cea3-8078-42ed-ab89-fa570065fa26,,91,teknaf,nhilla,,yes,28,20.99699333333333 92.23282499999999 3.7 3.7,20.99699333,92.232825,uuid_612,612
08/08/2019,2019-08-08T10:43:54.265+06:00,8.63956E+14,2019-08-08T11:30:05.726+06:00,438f7602-1ed1-42ee-a861-b1121786799e,,80,teknaf,teknaf,,yes,51,20.861801666666665 92.27270333333333 46.0 4.8,20.86180167,92.27270333,uuid_613,613
17/08/2019,2019-08-17T11:45:38.970+06:00,3.53883E+14,2019-08-17T12:29:57.707+06:00,2f8b35ee-c662-4ba9-a116-08bc96698759,,2017,teknaf,nhilla,,yes,35,21.06825538405936 92.22305146604899 -33.23958246742768 4.0,21.06825538,92.22305147,uuid_614,614
08/08/2019,2019-08-08T10:54:54.012+06:00,3.52083E+14,2019-08-08T11:47:31.810+06:00,52a8bac3-7e15-44ec-bda9-a13887b49e6e,,2017,teknaf,teknaf,,yes,38,20.84235901291671 92.30192261890454 -37.99752095386951 4.0,20.84235901,92.30192262,uuid_615,615
07/08/2019,2019-08-07T11:43:06.986+06:00,3.53883E+14,2019-08-07T12:35:13.566+06:00,83b10a1a-aa81-45b1-84e5-3c4bd2fd5ab2,,1022,teknaf,baharchara,,yes,38,20.944623063578444 92.2164410731389 -33.656805975251885 4.0,20.94462306,92.21644107,uuid_616,616
20/08/2019,2019-08-20T13:13:56.425+06:00,3.52083E+14,2019-08-20T13:59:03.808+06:00,78905725-de4f-42f0-a2c6-ab01e298538b,,13,ukhiya,palong_khali,,yes,20,21.171665258151602 92.1610434160103 -36.0738225616184 4.0,21.17166526,92.16104342,uuid_617,617
07/08/2019,2019-08-07T12:38:42.535+06:00,8.63956E+14,2019-08-07T13:23:14.778+06:00,5e8920f5-32a9-4526-8096-cb9edc078d1b,,3068,teknaf,baharchara,,yes,70,21.06330833333333 92.16060166666666 7.9 4.5,21.06330833,92.16060167,uuid_618,618
24/08/2019,2019-08-24T13:14:07.737+06:00,8.63956E+14,2019-08-24T13:58:01.625+06:00,5a2d19ec-1349-4646-9520-2d3a5c4e7112,,3068,teknaf,sabrang,,yes,65,20.79989 92.31242166666668 20.9 4.9,20.79989,92.31242167,uuid_619,619
17/08/2019,2019-08-17T12:46:04.459+06:00,8.63956E+14,2019-08-17T13:34:28.058+06:00,17fa635b-c912-405c-8842-27ec70f5d687,,2028,teknaf,nhilla,,yes,20,21.01034666666667 92.252155 17.5 2.3,21.01034667,92.252155,uuid_620,620
17/08/2019,2019-08-17T12:29:10.273+06:00,3.52083E+14,2019-08-17T13:25:28.147+06:00,a1e2fab0-4df1-49c8-b9c1-11df904bfa05,,2019,teknaf,nhilla,,yes,35,21.081965848741376 92.212812460239 -32.15620382199896 4.0,21.08196585,92.21281246,uuid_621,621
08/09/2019,2019-09-08T10:27:37.743+06:00,8.63956E+14,2019-09-08T11:11:14.715+06:00,67b020ba-e4d0-4004-bf98-064bc431908f,,120,teknaf,teknaf,,yes,28,20.859046666666668 92.30031499999998 23.8 4.9,20.85904667,92.300315,uuid_622,622
08/09/2019,2019-09-08T13:30:38.347+06:00,8.65313E+14,2019-09-08T14:14:09.395+06:00,b6e2e71e-34da-40ed-ac5d-421ba83f267a,,106,teknaf,teknaf_pourasabha,,yes,45,20.85746333333333 92.30098166666667 59.5 4.1,20.85746333,92.30098167,uuid_623,623
07/08/2019,2019-08-07T11:38:26.107+06:00,8.63956E+14,2019-08-07T12:43:54.028+06:00,d543ef2d-8e86-4b48-9395-a7a39aa052a3,,12,teknaf,baharchara,,yes,25,21.070313333333335 92.14489666666665 12.6 2.3,21.07031333,92.14489667,uuid_624,624
09/09/2019,2019-09-09T12:34:30.569+06:00,8.65313E+14,2019-09-09T13:18:57.003+06:00,84ebcfa6-e874-46a7-96d4-98864eca0db7,,62,teknaf,teknaf_pourasabha,,yes,30,20.864633333333337 92.29672833333333 9.1 4.2,20.86463333,92.29672833,uuid_625,625
22/08/2019,2019-08-22T10:09:08.186+06:00,8.63956E+14,2019-08-22T10:49:10.891+06:00,a4f6f46f-b98b-4eef-84af-b4ece3ef5e44,,37,ukhiya,ranta_palong,,yes,45,21.282570000000003 92.14569000000002 -10.8 4.5,21.28257,92.14569,uuid_626,626
17/08/2019,2019-08-17T11:45:55.013+06:00,8.63956E+14,2019-08-17T16:46:39.491+06:00,64471a7d-1fd0-490c-a266-4b6b307ee7b7,,115,teknaf,nhilla,,yes,40,21.014641666666662 92.23747499999999 32.2 4.9,21.01464167,92.237475,uuid_627,627
27/08/2019,2019-08-27T10:02:59.601+06:00,8.63956E+14,2019-08-27T10:51:53.965+06:00,011e6a59-3d6e-45fe-a66c-1b07259cb413,,54,ukhiya,jalia_palong,,yes,34,21.25608333333333 92.05629166666668 37.9 4.9,21.25608333,92.05629167,uuid_628,628
01/09/2019,2019-09-01T11:05:17.794+06:00,8.63956E+14,2019-09-01T11:47:30.672+06:00,8ca3fd0d-af67-4098-b9e8-a218383ee813,,91,teknaf,sabrang,,yes,28,20.839016666666666 92.28590166666666 -5.2 4.8,20.83901667,92.28590167,uuid_629,629
22/08/2019,2019-08-22T09:59:03.917+06:00,8.63956E+14,2019-08-22T10:41:59.011+06:00,9e08e53f-5163-4b3c-9625-a0affdcc847a,,91,ukhiya,ranta_palong,,yes,50,21.28123833333333 92.14204833333334 33.3 2.5,21.28123833,92.14204833,uuid_630,630
28/08/2019,2019-08-28T10:35:19.753+06:00,8.63956E+14,2019-08-28T11:15:36.253+06:00,cf3c094d-f518-45ec-8a7b-72292ae65fa0,,91,ukhiya,jalia_palong,,yes,26,21.268651666666663 92.08995333333333 16.7 4.7,21.26865167,92.08995333,uuid_631,631
21/08/2019,2019-08-21T13:10:57.654+06:00,3.55316E+14,2019-08-21T13:39:30.189+06:00,0b0ba936-109a-4ddd-afb2-36ce1a2d89f8,,83,ukhiya,ranta_palong,,yes,35,21.272110301985418 92.11178592625922 -36.082931143175394 4.0,21.2721103,92.11178593,uuid_632,632
08/09/2019,2019-09-08T12:43:55.965+06:00,8.65313E+14,2019-09-08T13:28:21.743+06:00,ebdc29b5-b482-4cdd-9333-63340b17c8f8,,106,teknaf,teknaf_pourasabha,,yes,37,20.85846333333333 92.30207333333334 25.0 2.3,20.85846333,92.30207333,uuid_633,633
24/08/2019,2019-08-24T13:00:20.871+06:00,8.63956E+14,2019-08-24T13:57:31.705+06:00,5763fb8f-072d-4ba2-b6d2-114f4a439f51,,1008,teknaf,sabrang,,yes,55,20.818096666666666 92.31172999999998 6.4 4.3,20.81809667,92.31173,uuid_634,634
18/08/2019,2019-08-18T11:13:18.964+06:00,8.63956E+14,2019-08-18T11:50:30.229+06:00,cfa7ea3c-5784-4ae1-b690-a67db099a176,,31,teknaf,whykong,,yes,29,21.12566 92.09775499999999 21.0 4.8,21.12566,92.097755,uuid_635,635
22/08/2019,2019-08-22T11:30:17.135+06:00,8.63956E+14,2019-08-22T12:35:19.844+06:00,3c904c46-ea81-4c6e-afd5-7aa6ebedf483,,3068,ukhiya,ranta_palong,,yes,22,21.285369999999997 92.15248000000001 10.1 5.0,21.28537,92.15248,uuid_636,636
24/08/2019,2019-08-24T12:57:12.396+06:00,3.53883E+14,2019-08-24T14:13:04.085+06:00,e7a78bc1-3171-4f76-afa7-7ff52881728e,,2017,teknaf,sabrang,,yes,30,20.837610744891183 92.30318886760368 -33.633757071340845 4.0,20.83761074,92.30318887,uuid_637,637
26/08/2019,2019-08-26T10:30:37.762+06:00,8.65313E+14,2019-08-26T11:08:05.673+06:00,850ecc18-9ba0-4b79-bda4-132b4ddd7f46,,73,ukhiya,haldia_palong,,yes,26,21.303839999999997 92.12496666666667 12.1 4.0,21.30384,92.12496667,uuid_638,638
19/08/2019,2019-08-19T11:15:49.695+06:00,8.65313E+14,2019-08-19T12:01:55.045+06:00,1ec0de49-95a8-49ff-833f-346bea306e27,,89,ukhiya,palong_khali,,yes,45,21.170433333333335 92.15448333333333 10.6 4.8,21.17043333,92.15448333,uuid_639,639
21/08/2019,2019-08-21T11:38:45.467+06:00,8.63956E+14,2019-08-21T12:20:21.885+06:00,bcf888bd-5b71-4783-9a6d-ded032833912,,106,ukhiya,ranta_palong,,yes,52,21.26955666666667 92.10892833333334 30.6 5.0,21.26955667,92.10892833,uuid_640,640
26/08/2019,2019-08-26T12:34:47.199+06:00,8.63956E+14,2019-08-26T13:19:54.859+06:00,3507c391-de3f-424a-96f2-49c09855e27c,,80,ukhiya,haldia_palong,,yes,40,21.343174999999995 92.13026666666669 11.5 4.6,21.343175,92.13026667,uuid_641,641
19/08/2019,2019-08-19T11:37:24.307+06:00,8.63956E+14,2019-08-19T12:17:09.082+06:00,9ce16ced-e28b-419c-9c82-cd06899ae747,,37,teknaf,whykong,,yes,18,21.140053333333338 92.15587166666667 16.7 2.6,21.14005333,92.15587167,uuid_642,642
08/09/2019,2019-09-08T13:13:53.299+06:00,8.60323E+14,2019-09-08T14:11:01.016+06:00,a0164625-7abd-4908-bb80-dadaa169a988,,83,teknaf,teknaf_pourasabha,,yes,42,20.857005000000004 92.30121 31.1 4.9,20.857005,92.30121,uuid_643,643
18/08/2019,2019-08-18T10:15:18.707+06:00,8.63956E+14,2019-08-18T10:59:05.244+06:00,cf4a25e6-f1e0-48ce-a4bb-24d4900fbaf5,,42,teknaf,whykong,,yes,24,21.11863 92.18242833333333 -20.2 4.6,21.11863,92.18242833,uuid_644,644
18/08/2019,2019-08-18T11:37:09.336+06:00,8.63956E+14,2019-08-18T12:16:53.775+06:00,f1403c3f-6116-4131-8f4f-74854dcd84d9,,120,ukhiya,jalia_palong,,yes,35,21.09104333333333 92.14422166666667 22.6 4.6,21.09104333,92.14422167,uuid_645,645
22/08/2019,2019-08-22T10:28:49.579+06:00,8.63956E+14,2019-08-22T11:12:59.997+06:00,971c2334-7b73-4e3f-bb53-365ea4bf12e1,,3068,ukhiya,ranta_palong,,yes,18,21.286565000000003 92.15234833333334 12.3 4.8,21.286565,92.15234833,uuid_646,646
09/09/2019,2019-09-09T13:15:30.251+06:00,8.63956E+14,2019-09-09T13:54:02.903+06:00,d35f0a65-c641-4415-88e7-e18fa5f77068,,31,teknaf,teknaf_pourasabha,,yes,32,20.863793333333334 92.29602500000001 15.0 5.0,20.86379333,92.296025,uuid_647,647
07/08/2019,2019-08-07T11:22:45.900+06:00,8.63956E+14,2019-08-07T12:00:02.472+06:00,bb39a851-7723-4b28-a1a1-3019f007878b,,3047,teknaf,baharchara,,yes,50,21.07784333333333 92.14513666666666 33.4 4.0,21.07784333,92.14513667,uuid_648,648
08/09/2019,2019-09-08T10:34:59.300+06:00,8.63956E+14,2019-09-08T11:12:18.990+06:00,2d1d45fc-4627-4184-9e14-cce59959d0fd,,12,teknaf,teknaf_pourasabha,,yes,40,20.865043333333332 92.30355499999999 5.3 5.0,20.86504333,92.303555,uuid_649,649
08/09/2019,2019-09-08T10:57:09.979+06:30,3.53883E+14,2019-09-08T12:06:38.165+06:30,876df224-d7f7-43e6-ac13-7659617529c3,,151,teknaf,teknaf_pourasabha,,yes,19,20.876138705662026 92.29720465226374 -46.71714428438556 4.0,20.87613871,92.29720465,uuid_650,650
22/08/2019,2019-08-22T11:02:45.009+06:00,8.60323E+14,2019-08-22T11:48:55.418+06:00,60a84328-d05f-4daa-9f12-254143f6f957,,3055,ukhiya,ranta_palong,,yes,25,21.296568333333333 92.14838999999999 17.7 2.4,21.29656833,92.14839,uuid_651,651
08/08/2019,2019-08-08T11:21:58.786+06:00,3.52083E+14,2019-08-08T12:07:57.952+06:00,d96528e6-35f1-49a5-9714-cf14cde0e153,,89,teknaf,teknaf,,yes,35,20.87105872780016 92.28077959713738 -36.05826734875667 4.0,20.87105873,92.2807796,uuid_652,652
07/08/2019,2019-08-07T11:16:12.146+06:00,8.63956E+14,2019-08-07T11:56:18.576+06:00,8cf5ae3b-9798-4ca7-a379-fc35d9d8c90b,,78,teknaf,baharchara,,yes,19,21.080283333333334 92.14516833333333 15.0 4.8,21.08028333,92.14516833,uuid_653,653
08/08/2019,2019-08-08T11:15:01.778+06:00,3.53883E+14,2019-08-08T11:56:29.631+06:00,42087427-d1f6-4865-a3e7-7e6349245741,,1015,teknaf,teknaf,,yes,19,20.880108019618387 92.26370798971482 -40.04448680001378 4.0,20.88010802,92.26370799,uuid_654,654
20/08/2019,2019-08-20T12:03:41.172+06:00,8.63956E+14,2019-08-20T12:45:19.318+06:00,f6ce9b94-f0af-428e-b546-aa47e4bc4712,,1015,ukhiya,jalia_palong,,yes,45,21.27434166666667 92.05816333333333 -3.8 3.8,21.27434167,92.05816333,uuid_655,655
24/08/2019,2019-08-24T12:46:22.548+06:00,8.63956E+14,2019-08-24T13:26:52.592+06:00,e7aa2fc4-17e5-4767-bb94-488815873e97,,3015,teknaf,sabrang,,yes,50,20.834723333333333 92.30905333333334 14.0 4.9,20.83472333,92.30905333,uuid_656,656
07/08/2019,2019-08-07T10:36:17.432+06:00,8.63956E+14,2019-08-07T11:18:05.951+06:00,de5de87c-8d54-482e-b6ff-f05527cdb30f,,151,teknaf,baharchara,,yes,36,21.038776666666664 92.17453333333333 4.7 3.9,21.03877667,92.17453333,uuid_657,657
22/08/2019,2019-08-22T10:02:44.417+06:00,8.63956E+14,2019-08-22T10:42:35.632+06:00,65c43940-c9ce-4006-b9d7-aa9c3be45d49,,78,ukhiya,ranta_palong,,yes,20,21.280318333333337 92.15116166666667 53.3 4.8,21.28031833,92.15116167,uuid_658,658
18/08/2019,2019-08-18T10:21:04.358+06:00,8.65313E+14,2019-08-18T11:04:13.176+06:00,b272610b-bea5-446a-aa49-2d81647d9235,,89,teknaf,whykong,,yes,32,21.099843333333336 92.13051500000002 30.9 3.0,21.09984333,92.130515,uuid_659,659
24/08/2019,2019-08-24T10:40:47.236+06:00,8.60323E+14,2019-08-24T11:49:58.825+06:00,a312c47d-0e70-43a5-81d6-7d6b3b4d5852,,2048,teknaf,sabrang,,yes,48,20.804628333333334 92.31309833333334 23.5 5.0,20.80462833,92.31309833,uuid_660,660
07/08/2019,2019-08-07T12:43:44.956+06:00,3.55316E+14,2019-08-07T13:23:45.728+06:00,9d40162e-06e8-4021-a958-a0c8673dd0b3,,3031,teknaf,baharchara,,yes,40,20.93569312198467 92.21847324751778 -32.73171560677152 4.0,20.93569312,92.21847325,uuid_661,661
08/08/2019,2019-08-08T11:31:39.381+06:00,8.63956E+14,2019-08-08T12:11:25.870+06:00,eb5a2b14-7382-42b9-aeda-24bed8e6c103,,31,teknaf,teknaf,,yes,55,20.90153666666667 92.24746833333332 22.9 4.6,20.90153667,92.24746833,uuid_662,662
27/08/2019,2019-08-27T09:12:31.266+06:00,8.63956E+14,2019-08-27T09:54:04.042+06:00,2c8e6350-bdb5-4bef-b4c3-aded63f92384,,91,ukhiya,jalia_palong,,yes,35,21.25134333333333 92.05304499999998 8.1 3.9,21.25134333,92.053045,uuid_663,663
07/08/2019,2019-08-07T14:17:04.681+06:00,8.65313E+14,2019-08-07T14:48:13.890+06:00,e1a7a333-df76-4e91-b59d-d0e18535c13c,,2048,teknaf,teknaf,,yes,28,20.98130833333333 92.20128000000001 18.3 4.5,20.98130833,92.20128,uuid_664,664
26/08/2019,2019-08-26T11:52:27.039+06:00,8.63956E+14,2019-08-26T12:30:36.335+06:00,dfed08ff-bdfd-4bad-b593-c7308f3be755,,31,ukhiya,haldia_palong,,yes,60,21.293668333333336 92.11500499999998 32.7 4.8,21.29366833,92.115005,uuid_665,665
28/08/2019,2019-08-28T09:20:45.711+06:00,8.63956E+14,2019-08-28T10:08:55.631+06:00,bb37b7ab-e495-4f51-9c31-78f6135d31c7,,31,ukhiya,jalia_palong,,yes,40,21.283444999999997 92.06672833333332 36.2 5.0,21.283445,92.06672833,uuid_666,666
26/08/2019,2019-08-26T10:38:56.765+06:00,8.63956E+14,2019-08-26T11:16:11.210+06:00,426ded73-7ef9-4703-a679-bbc62a71a85f,,80,ukhiya,haldia_palong,,yes,55,21.33691666666667 92.12958333333333 9.8 4.5,21.33691667,92.12958333,uuid_667,667
08/08/2019,2019-08-08T11:43:44.525+06:00,3.53883E+14,2019-08-08T12:53:18.517+06:00,2c25878b-fa8d-4084-b215-327c42fd2c3d,,2019,teknaf,teknaf,,yes,35,20.88345068791703 92.27104226299869 -35.582663698790675 4.0,20.88345069,92.27104226,uuid_668,668
18/08/2019,2019-08-18T13:22:28.509+12:00,8.63956E+14,2019-08-18T14:05:10.425+12:00,54531a8a-e0cc-47c0-abad-5f079f096630,,110,teknaf,whykong,,yes,19,21.039551666666664 92.17530666666669 18.4 4.0,21.03955167,92.17530667,uuid_669,669
27/08/2019,2019-08-27T09:30:21.554+06:00,8.63956E+14,2019-08-27T10:10:23.599+06:00,226ec80c-bfe0-4b8a-8dcd-2ad01454c34f,,12,ukhiya,jalia_palong,,yes,32,21.27416333333333 92.05017833333335 5.1 4.0,21.27416333,92.05017833,uuid_670,670
19/08/2019,2019-08-19T12:38:12.508+06:00,8.63956E+14,2019-08-19T13:29:11.834+06:00,73b467d3-8988-4dac-bb91-ddd11bb230c4,,62,ukhiya,palong_khali,,yes,55,21.150500000000005 92.15313499999999 35.0 5.0,21.1505,92.153135,uuid_671,671
19/08/2019,2019-08-19T10:36:03.345+06:00,8.63956E+14,2019-08-19T16:04:51.170+06:00,c3799b79-cd5f-4ccf-8db8-048d1afc47b2,,151,ukhiya,palong_khali,,yes,55,21.146194999999995 92.16745 27.9 4.9,21.146195,92.16745,uuid_672,672
22/08/2019,2019-08-22T10:00:37.639+06:00,8.60323E+14,2019-08-22T10:53:27.290+06:00,57eca5bf-3776-41f6-92c8-17d1a3d8cd7b,,3047,ukhiya,ranta_palong,,yes,45,21.280926666666666 92.14417499999999 -9.7 4.0,21.28092667,92.144175,uuid_673,673
21/08/2019,2019-08-21T13:10:19.964+06:00,8.63956E+14,2019-08-21T17:00:34.608+06:00,242e9d80-018f-4a20-9e3d-ca783b8305b7,,3015,ukhiya,palong_khali,,yes,52,21.172736666666665 92.110885 59.7 5.0,21.17273667,92.110885,uuid_674,674
21/08/2019,2019-08-21T11:57:55.463+06:00,8.63956E+14,2019-08-21T12:41:03.453+06:00,f5faa1d7-1090-417c-b08a-a4d4000ed486,,62,ukhiya,raja_palong,,yes,45,21.258391666666665 92.10213666666665 -16.8 5.0,21.25839167,92.10213667,uuid_675,675
24/08/2019,2019-08-24T10:42:18.079+06:00,8.63956E+14,2019-08-24T11:26:53.778+06:00,b21e156e-89c3-4458-ab69-ca7755d80444,,3014,teknaf,sabrang,,yes,19,20.82161833333333 92.30458333333333 -9.6 5.0,20.82161833,92.30458333,uuid_676,676
08/09/2019,2019-09-08T12:53:52.002+06:00,8.63956E+14,2019-09-08T13:41:28.546+06:00,3479a32b-7232-4fde-b036-ff7ca2afff1b,,54,teknaf,teknaf_pourasabha,,yes,83,20.865948333333336 92.29921333333331 11.6 5.0,20.86594833,92.29921333,uuid_677,677
22/08/2019,2019-08-22T13:59:19.223+06:00,8.63956E+14,2019-08-22T14:54:57.131+06:00,7220cd14-4e8b-4efd-a8f7-027893de51b5,,62,ukhiya,haldia_palong,,yes,30,21.303806666666667 92.12285333333332 43.4 5.0,21.30380667,92.12285333,uuid_678,678
20/08/2019,2019-08-20T14:13:39.484+06:00,8.65313E+14,2019-08-20T14:54:17.889+06:00,35f67692-b247-4f83-856c-719046668399,,110,ukhiya,raja_palong,,yes,35,21.25622333333333 92.17559666666666 21.8 3.6,21.25622333,92.17559667,uuid_679,679
26/08/2019,2019-08-26T10:57:07.855+06:00,8.60323E+14,2019-08-26T12:01:06.264+06:00,eabb26ce-e9d8-4b30-951b-78a9217eb2b4,,85,ukhiya,haldia_palong,,yes,25,21.334858333333333 92.14264833333333 30.4 3.2,21.33485833,92.14264833,uuid_680,680
22/08/2019,2019-08-22T11:36:54.376+06:00,8.63956E+14,2019-08-22T12:48:19.195+06:00,f0b83efc-3171-4102-83b4-d8ed2b1fad27,,89,ukhiya,ranta_palong,,yes,60,21.26775 92.14882333333335 23.5 5.0,21.26775,92.14882333,uuid_681,681
24/08/2019,2019-08-24T11:06:59.823+06:00,8.63956E+14,2019-08-24T11:49:23.933+06:00,83a82b9e-ff78-4cfa-9da7-378cfd595447,,3055,teknaf,sabrang,,yes,19,20.804025000000003 92.31761666666668 14.4 4.2,20.804025,92.31761667,uuid_682,682
08/09/2019,2019-09-08T11:50:47.557+06:00,3.52083E+14,2019-09-08T12:31:22.788+06:00,389079ad-b76f-473d-850a-4781b8991c48,,25,teknaf,teknaf_pourasabha,,yes,44,20.873030016867 92.29326392095057 -42.236512511212105 4.0,20.87303002,92.29326392,uuid_683,683
07/08/2019,2019-08-07T10:30:00.681+12:00,8.63956E+14,2019-08-07T11:07:57.618+12:00,fdf6e8fc-3de0-486f-9ab4-29ed9bf23d8e,,115,teknaf,baharchara,,yes,25,21.043129999999998 92.16785 -21.6 4.9,21.04313,92.16785,uuid_684,684
28/08/2019,2019-08-28T08:44:16.420+06:00,8.63956E+14,2019-08-28T09:35:51.102+06:00,8d749f39-5406-44b9-8c06-d3888e90e8b3,,91,ukhiya,jalia_palong,,yes,23,21.266840000000002 92.08955166666668 36.6 4.8,21.26684,92.08955167,uuid_685,685
20/08/2019,2019-08-20T10:27:34.120+06:00,8.65313E+14,2019-08-20T11:03:52.299+06:00,b6f9444e-7abd-49c6-8c0b-53bcab27fc0a,,2038,ukhiya,raja_palong,,yes,38,21.248930000000005 92.14067833333333 13.1 4.1,21.24893,92.14067833,uuid_686,686
26/08/2019,2019-08-26T12:46:11.488+12:00,8.63956E+14,2019-08-26T13:25:13.349+12:00,3e10dd4c-eb59-4708-afc5-57072fb7cf5f,,115,ukhiya,haldia_palong,,yes,30,21.316483333333334 92.11588666666667 19.9 4.7,21.31648333,92.11588667,uuid_687,687
18/08/2019,2019-08-18T13:22:55.077+06:00,8.63956E+14,2019-08-18T14:16:13.702+06:00,9e5ac293-90f9-4ff8-9761-5eae1d168a7c,,13,teknaf,whykong,,yes,33,21.100068333333336 92.18982833333332 6.8 3.0,21.10006833,92.18982833,uuid_688,688
26/08/2019,2019-08-26T12:36:59.291+06:00,8.63956E+14,2019-08-26T13:17:34.363+06:00,c7d170c0-6cda-40c1-bd76-cd47b314f1ab,,31,ukhiya,haldia_palong,,yes,35,21.2933 92.11487000000001 27.2 5.0,21.2933,92.11487,uuid_689,689
19/08/2019,2019-08-19T11:12:13.922+06:00,8.63956E+14,2019-08-19T11:53:21.570+06:00,e4184039-5293-4281-be60-472900cb07a8,,25,ukhiya,palong_khali,,yes,22,21.14962666666667 92.16015833333334 7.1 2.9,21.14962667,92.16015833,uuid_690,690
